ID,ID Utilisateur,Nom Utilisateur,Formation,Clarté,Objectifs,Niveau,Formateur,Matériels,Note Globale,Commentaires
7030,8130,Test Apprenant,Formation Test - Développement Web Avancé,4,4,3,3,3,5,Formation très intéressante et bien structurée. Le formateur était très compétent.
7031,8130,Test Apprenant,Formation Test - Développement Web Avancé,3,4,3,5,4,3,Formation très intéressante et bien structurée. Le formateur était très compétent.
7032,8130,Test Apprenant,Formation Test - Développement Web Avancé,4,5,5,5,4,5,Formation très intéressante et bien structurée. Le formateur était très compétent.
7033,8130,Test Apprenant,Formation Test - Cybersécurité Fondamentale,4,4,5,5,5,4,Formation très intéressante et bien structurée. Le formateur était très compétent.
7034,8130,Test Apprenant,Formation Test - Cybersécurité Fondamentale,4,4,4,4,3,4,Formation très intéressante et bien structurée. Le formateur était très compétent.
7035,8130,Test Apprenant,Formation Test - Cybersécurité Fondamentale,4,3,4,3,4,5,Formation très intéressante et bien structurée. Le formateur était très compétent.
7036,8130,Test Apprenant,Formation Test - Développement Web Avancé,4,5,4,4,4,3,Formation très intéressante et bien structurée. Le formateur était très compétent.
7037,8130,Test Apprenant,Formation Test - Développement Web Avancé,4,5,4,4,3,4,Formation très intéressante et bien structurée. Le formateur était très compétent.
7038,8130,Test Apprenant,Formation Test - Développement Web Avancé,4,5,4,4,4,4,Formation très intéressante et bien structurée. Le formateur était très compétent.
7039,8130,Test Apprenant,Formation Test - Cybersécurité Fondamentale,5,4,5,5,5,3,Formation très intéressante et bien structurée. Le formateur était très compétent.
7040,8130,Test Apprenant,Formation Test - Cybersécurité Fondamentale,4,4,3,5,3,3,Formation très intéressante et bien structurée. Le formateur était très compétent.
7041,8130,Test Apprenant,Formation Test - Cybersécurité Fondamentale,5,5,5,3,3,4,Formation très intéressante et bien structurée. Le formateur était très compétent.
7042,8842,Hatem Chebbi,ITIL 4 Foundation - Gestion des Services IT,5,3,5,4,4,3,Formation très intéressante et enrichissante.
7043,8708,Adel Mrad,ITIL 4 Foundation - Gestion des Services IT,4,4,5,5,3,5,Formation très intéressante et enrichissante.
7044,8544,Yosra Mahjoub,ITIL 4 Foundation - Gestion des Services IT,3,4,5,3,4,3,"Contenu bien structuré, formateur compétent."
7045,8607,Ahmed Ezzine,ITIL 4 Foundation - Gestion des Services IT,4,5,5,3,3,3,"Contenu bien structuré, formateur compétent."
7046,8404,Fethi Jebali,ITIL 4 Foundation - Gestion des Services IT,4,5,4,3,5,3,"Contenu bien structuré, formateur compétent."
7047,8324,Rania Gharbi,ITIL 4 Foundation - Gestion des Services IT,3,4,3,5,3,4,Formation très intéressante et enrichissante.
7048,8648,Samia Hajji,ITIL 4 Foundation - Gestion des Services IT,5,4,3,3,3,4,Formation très intéressante et enrichissante.
7049,8382,Karima Guizani,ITIL 4 Foundation - Gestion des Services IT,3,5,3,5,4,5,"Contenu bien structuré, formateur compétent."
7050,8569,Salah Louati,ITIL 4 Foundation - Gestion des Services IT,5,4,4,5,5,4,Formation très intéressante et enrichissante.
7051,8617,Ghazi Chaabane,ITIL 4 Foundation - Gestion des Services IT,4,3,4,4,4,4,"Contenu bien structuré, formateur compétent."
7052,8693,Fethi Kammoun,ITIL 4 Foundation - Gestion des Services IT,5,4,3,5,5,4,"Contenu bien structuré, formateur compétent."
7053,8679,Adel Hamdi,ITIL 4 Foundation - Gestion des Services IT,3,5,5,3,4,3,"Contenu bien structuré, formateur compétent."
7054,8710,Zouheir Derbali,ITIL 4 Foundation - Gestion des Services IT,3,3,3,3,3,3,"Contenu bien structuré, formateur compétent."
7055,8621,Emna Ghorbel,ITIL 4 Foundation - Gestion des Services IT,4,5,5,4,5,3,"Contenu bien structuré, formateur compétent."
7056,8326,Wided Bouhamed,ITIL 4 Foundation - Gestion des Services IT,3,3,5,5,5,4,"Contenu bien structuré, formateur compétent."
7057,8291,Salah Ferchichi,ITIL 4 Foundation - Gestion des Services IT,5,5,3,3,5,4,"Contenu bien structuré, formateur compétent."
7058,8668,Aymen Derbali,ITIL 4 Foundation - Gestion des Services IT,4,3,3,3,4,4,Formation très intéressante et enrichissante.
7059,8296,Bassem Gasmi,ITIL 4 Foundation - Gestion des Services IT,5,3,5,4,3,3,"Contenu bien structuré, formateur compétent."
7060,8333,Aymen Ghorbel,ITIL 4 Foundation - Gestion des Services IT,4,5,5,3,5,3,"Contenu bien structuré, formateur compétent."
7061,8708,Adel Mrad,ITIL 4 Foundation - Gestion des Services IT,5,3,4,4,5,3,Formation très intéressante et enrichissante.
7062,8372,Bochra Ben Youssef,ITIL 4 Foundation - Gestion des Services IT,4,3,4,3,4,3,"Contenu bien structuré, formateur compétent."
7063,8626,Bilel Hachicha,ITIL 4 Foundation - Gestion des Services IT,3,4,4,5,4,3,"Contenu bien structuré, formateur compétent."
7064,8607,Ahmed Ezzine,ITIL 4 Foundation - Gestion des Services IT,5,4,3,3,3,4,"Contenu bien structuré, formateur compétent."
7065,8404,Fethi Jebali,ITIL 4 Foundation - Gestion des Services IT,4,3,4,3,3,3,Formation très intéressante et enrichissante.
7066,8324,Rania Gharbi,ITIL 4 Foundation - Gestion des Services IT,3,4,3,3,4,3,Formation très intéressante et enrichissante.
7067,8632,Ghazi Bouzid,ITIL 4 Foundation - Gestion des Services IT,3,5,4,4,5,5,Formation très intéressante et enrichissante.
7068,8382,Karima Guizani,ITIL 4 Foundation - Gestion des Services IT,3,4,4,3,5,3,"Contenu bien structuré, formateur compétent."
7069,8569,Salah Louati,ITIL 4 Foundation - Gestion des Services IT,3,4,5,3,3,5,Formation très intéressante et enrichissante.
7070,8693,Fethi Kammoun,ITIL 4 Foundation - Gestion des Services IT,4,5,5,4,3,5,"Contenu bien structuré, formateur compétent."
7071,8340,Yosra Limam,ITIL 4 Foundation - Gestion des Services IT,3,4,4,5,5,5,"Contenu bien structuré, formateur compétent."
7072,8710,Zouheir Derbali,ITIL 4 Foundation - Gestion des Services IT,5,4,4,3,5,5,Formation très intéressante et enrichissante.
7073,8326,Wided Bouhamed,ITIL 4 Foundation - Gestion des Services IT,5,4,3,3,3,5,Formation très intéressante et enrichissante.
7074,8291,Salah Ferchichi,ITIL 4 Foundation - Gestion des Services IT,5,5,3,4,5,4,Formation très intéressante et enrichissante.
7075,8668,Aymen Derbali,ITIL 4 Foundation - Gestion des Services IT,4,3,4,4,5,5,"Contenu bien structuré, formateur compétent."
7076,8641,Yassine Ghali,ITIL 4 Foundation - Gestion des Services IT,3,5,3,4,3,5,Formation très intéressante et enrichissante.
7077,8410,Ahlem Ezzine,ITIL 4 Foundation - Gestion des Services IT,3,4,5,5,4,3,Formation très intéressante et enrichissante.
7078,8323,Hichem Kammoun,ITIL 4 Foundation - Gestion des Services IT,4,4,3,5,4,5,Formation très intéressante et enrichissante.
7079,8708,Adel Mrad,ITIL 4 Foundation - Gestion des Services IT,5,4,3,4,4,3,Formation très intéressante et enrichissante.
7080,8544,Yosra Mahjoub,ITIL 4 Foundation - Gestion des Services IT,5,4,3,3,3,5,"Contenu bien structuré, formateur compétent."
7081,8372,Bochra Ben Youssef,ITIL 4 Foundation - Gestion des Services IT,4,3,4,3,4,3,"Contenu bien structuré, formateur compétent."
7082,8607,Ahmed Ezzine,ITIL 4 Foundation - Gestion des Services IT,3,5,3,4,3,4,"Contenu bien structuré, formateur compétent."
7083,8404,Fethi Jebali,ITIL 4 Foundation - Gestion des Services IT,4,3,5,4,4,3,Formation très intéressante et enrichissante.
7084,8648,Samia Hajji,ITIL 4 Foundation - Gestion des Services IT,4,5,5,3,3,3,"Contenu bien structuré, formateur compétent."
7085,8382,Karima Guizani,ITIL 4 Foundation - Gestion des Services IT,5,4,5,5,5,3,Formation très intéressante et enrichissante.
7086,8569,Salah Louati,ITIL 4 Foundation - Gestion des Services IT,5,5,4,4,4,4,"Contenu bien structuré, formateur compétent."
7087,8617,Ghazi Chaabane,ITIL 4 Foundation - Gestion des Services IT,3,4,4,4,3,4,Formation très intéressante et enrichissante.
7088,8693,Fethi Kammoun,ITIL 4 Foundation - Gestion des Services IT,4,5,3,5,4,3,"Contenu bien structuré, formateur compétent."
7089,8340,Yosra Limam,ITIL 4 Foundation - Gestion des Services IT,3,4,4,4,5,5,Formation très intéressante et enrichissante.
7090,8326,Wided Bouhamed,ITIL 4 Foundation - Gestion des Services IT,5,3,3,4,4,4,Formation très intéressante et enrichissante.
7091,8291,Salah Ferchichi,ITIL 4 Foundation - Gestion des Services IT,5,4,3,4,4,5,Formation très intéressante et enrichissante.
7092,8296,Bassem Gasmi,ITIL 4 Foundation - Gestion des Services IT,4,4,5,4,5,4,"Contenu bien structuré, formateur compétent."
7093,8333,Aymen Ghorbel,ITIL 4 Foundation - Gestion des Services IT,4,3,4,5,4,3,Formation très intéressante et enrichissante.
7094,8708,Adel Mrad,ITIL 4 Foundation - Gestion des Services IT,5,4,5,4,5,3,"Contenu bien structuré, formateur compétent."
7095,8544,Yosra Mahjoub,ITIL 4 Foundation - Gestion des Services IT,5,5,5,4,3,4,"Contenu bien structuré, formateur compétent."
7096,8372,Bochra Ben Youssef,ITIL 4 Foundation - Gestion des Services IT,3,5,4,5,5,4,Formation très intéressante et enrichissante.
7097,8626,Bilel Hachicha,ITIL 4 Foundation - Gestion des Services IT,5,3,3,5,3,3,Formation très intéressante et enrichissante.
7098,8607,Ahmed Ezzine,ITIL 4 Foundation - Gestion des Services IT,3,4,4,5,3,3,"Contenu bien structuré, formateur compétent."
7099,8404,Fethi Jebali,ITIL 4 Foundation - Gestion des Services IT,5,5,4,5,3,5,"Contenu bien structuré, formateur compétent."
7100,8632,Ghazi Bouzid,ITIL 4 Foundation - Gestion des Services IT,5,3,5,4,3,4,Formation très intéressante et enrichissante.
7101,8648,Samia Hajji,ITIL 4 Foundation - Gestion des Services IT,5,5,4,5,5,3,Formation très intéressante et enrichissante.
7102,8382,Karima Guizani,ITIL 4 Foundation - Gestion des Services IT,5,5,4,4,3,5,"Contenu bien structuré, formateur compétent."
7103,8569,Salah Louati,ITIL 4 Foundation - Gestion des Services IT,4,5,3,5,4,5,"Contenu bien structuré, formateur compétent."
7104,8617,Ghazi Chaabane,ITIL 4 Foundation - Gestion des Services IT,4,4,5,4,4,3,"Contenu bien structuré, formateur compétent."
