ID,ID Utilisateur,Nom Utilisateur,Email Utilisateur,ID Formation,Titre Formation,Date Formation,Date Achat
10990,13895,Test Apprenant,testapprenant25@gmail.com,270,Formation Test - Développement Web Avancé,2025-05-09,2025-05-04
10991,13895,Test Apprenant,testapprenant25@gmail.com,271,Formation Test - Cybersécurité Fondamentale,2025-03-12,2025-03-10
10992,13895,Test Apprenant,testapprenant25@gmail.com,272,Formation Test - Développement Web Avancé,2025-03-22,2025-03-22
10993,13895,Test Apprenant,testapprenant25@gmail.com,273,Formation Test - Cybersécurité Fondamentale,2025-03-11,2025-02-26
10994,14491,Walid Bouhamed,walid.bouhamed94@outlook.com,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-15
10995,14488,Wael Ezzine,wael.ezzine360@laposte.net,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-02-09
10996,14139,Lassad Kammoun,lassad.kammoun112@orange.tn,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-14
10997,14730,Salah Fkih,salah.fkih531@gmail.com,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-02-04
10998,14563,Bochra Fatnassi,bochra.fatnassi793@gmail.com,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-21
10999,14621,Yasmine Karray,yasmine.karray764@orange.tn,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-21
11000,14565,Rami Mejri,rami.mejri313@live.com,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-29
11001,14670,Karim Nabli,karim.nabli483@hotmail.com,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-28
11002,14587,Hajer Mestiri,hajer.mestiri968@outlook.com,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-14
11003,14638,Zouheir Hamza,zouheir.hamza641@yahoo.fr,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-13
11004,14659,Hichem Mabrouk,hichem.mabrouk650@topnet.tn,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-10
11005,14662,Cyrine Hachicha,cyrine.hachicha541@outlook.com,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-26
11006,14645,Zeineb Jelassi,zeineb.jelassi60@yahoo.fr,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-02-08
11007,14560,Hiba Gharbi,hiba.gharbi867@outlook.com,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-25
11008,14674,Omar Gharbi,omar.gharbi628@gmail.com,274,ITIL 4 Foundation - Gestion des Services IT,2025-02-09,2025-01-30
11009,14739,Hichem Khedher,hichem.khedher548@topnet.tn,275,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-01-01,2024-12-27
11010,14235,Mariam Guesmi,mariam.guesmi150@live.com,275,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-01-01,2024-12-25
11011,14326,Bassem Dridi,bassem.dridi491@gmail.com,275,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-01-01,2024-12-02
11012,14050,Zouheir Jouini,zouheir.jouini649@topnet.tn,275,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-01-01,2024-12-02
11013,14341,Imed Miled,imed.miled547@gmail.com,275,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-01-01,2024-12-11
