ID,ID Utilisateur,Nom Utilisateur,Email Utilisateur,ID Formation,Titre Formation,Date Formation,Date Achat
16391,17357,Test Apprenant,testapprenant25@gmail.com,329,ITIL 4 Foundation - Gestion des Services IT,2025-04-30,2025-04-22
16392,17357,Test Apprenant,testapprenant25@gmail.com,330,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-16,2025-04-13
16393,17357,Test Apprenant,testapprenant25@gmail.com,331,DevOps Foundation,2025-04-20,2025-04-08
16394,17357,Test Apprenant,testapprenant25@gmail.com,332,ITIL 4 Foundation - Gestion des Services IT,2025-05-27,2025-05-20
16395,17357,Test Apprenant,testapprenant25@gmail.com,333,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-09,2025-03-25
16396,17357,Test Apprenant,testapprenant25@gmail.com,334,DevOps Foundation,2025-04-21,2025-04-16
16397,18474,Hiba Benhassan,hiba.benhassan78@live.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-25
16398,18244,Fethi Omrani,fethi.omrani393@orange.tn,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-28
16399,17730,Sonia Ferchichi,sonia.ferchichi542@laposte.net,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-12
16400,17805,Fadia Kammoun,fadia.kammoun552@yahoo.fr,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-09
16401,17783,Youssef Gasmi,youssef.gasmi461@laposte.net,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-27
16402,17857,Marwan Ghali,marwan.ghali148@hotmail.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-24
16403,17909,Maher Karray,maher.karray854@orange.tn,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-13
16404,17735,Aymen Bouhamed,aymen.bouhamed156@orange.tn,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-17
16405,17842,Mehdi Mabrouk,mehdi.mabrouk536@live.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-17
16406,18041,Wided Gabsi,wided.gabsi85@hotmail.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-11
16407,18032,Hiba Gabsi,hiba.gabsi403@outlook.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-16
16408,17853,Bilel Hassen,bilel.hassen262@laposte.net,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-20
16409,17808,Rami Trabelsi,rami.trabelsi457@hotmail.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-01
16410,17753,Dorsaf Gharbi,dorsaf.gharbi950@orange.tn,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-09
16411,18014,Najoua Essid,najoua.essid42@laposte.net,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-25
16412,18098,Noureddine Khedher,noureddine.khedher818@yahoo.fr,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-05
16413,17846,Intissar Mrad,intissar.mrad17@gmail.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-16
16414,17936,Myriam Limam,myriam.limam848@laposte.net,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-28
16415,17969,Yosra Bouhamed,yosra.bouhamed136@gmail.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-07
16416,17779,Fadia Guizani,fadia.guizani225@hotmail.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-05
16417,17998,Kenza Jebali,kenza.jebali50@hotmail.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-25
16418,17941,Walid Hamza,walid.hamza812@gmail.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-05
16419,17864,Rim Jelassi,rim.jelassi226@gmail.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-17
16420,17734,Moncef Limam,moncef.limam632@orange.tn,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-19
16421,17874,Imed Chebbi,imed.chebbi356@laposte.net,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-07
16422,18055,Lassad Hachicha,lassad.hachicha616@orange.tn,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-02-28
16423,17960,Hana Ghali,hana.ghali855@laposte.net,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-09
16424,17750,Ridha Nabli,ridha.nabli714@live.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-28
16425,18083,Chedly Mabrouk,chedly.mabrouk751@outlook.com,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-22
16426,18208,Nader Jemli,nader.jemli415@topnet.tn,335,ITIL 4 Foundation - Gestion des Services IT,2025-03-29,2025-03-05
16427,18120,Cyrine Hachicha,cyrine.hachicha186@live.com,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-05
16428,17808,Rami Trabelsi,rami.trabelsi457@hotmail.com,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-09
16429,17577,Lobna Jouini,lobna.jouini104@orange.tn,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-10
16430,17606,Omar Mrad,omar.mrad675@yahoo.fr,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-23
16431,17591,Amel Chaabane,amel.chaabane692@orange.tn,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-15
16432,17616,Amira Fkih,amira.fkih387@gmail.com,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-16
16433,17647,Zohra Layouni,zohra.layouni524@gmail.com,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-21
16434,17600,Omar Fatnassi,omar.fatnassi590@gmail.com,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-16
16435,17671,Latifa Daoud,latifa.daoud421@laposte.net,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-31
16436,17706,Ines Mestiri,ines.mestiri991@yahoo.fr,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-13
16437,17608,Chedly Khlif,chedly.khlif207@hotmail.com,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-31
16438,17601,Jamel Jemli,jamel.jemli985@laposte.net,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-25
16439,17657,Maroua Ben Ahmed,maroua.ben.ahmed47@outlook.com,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-07
16440,17569,Sami Derbali,sami.derbali134@orange.tn,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-21
16441,17664,Emna Gabsi,emna.gabsi264@yahoo.fr,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-28
16442,17684,Thouraya Gasmi,thouraya.gasmi659@live.com,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-19
16443,17558,Yasmine Khlif,yasmine.khlif834@orange.tn,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-05
16444,17527,Wassim Essid,wassim.essid492@orange.tn,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-31
16445,17614,Dalila Chaieb,dalila.chaieb658@hotmail.com,336,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-03,2025-03-11
16446,18187,Walid Meddeb,walid.meddeb209@orange.tn,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-18
16447,18252,Emna Hadj,emna.hadj972@gmail.com,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-27
16448,18279,Makram Neffati,makram.neffati917@topnet.tn,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-14
16449,18233,Yasmine Derbali,yasmine.derbali444@yahoo.fr,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-18
16450,18386,Noureddine Karray,noureddine.karray635@laposte.net,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-05
16451,18241,Zohra Ouali,zohra.ouali890@live.com,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-04
16452,18263,Jihene Chihaoui,jihene.chihaoui252@laposte.net,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-09
16453,18218,Ahlem Horchani,ahlem.horchani474@live.com,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-06-01
16454,18222,Karima Dhouib,karima.dhouib782@live.com,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-20
16455,18227,Intissar Jemli,intissar.jemli638@yahoo.fr,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-14
16456,18223,Manel Hleli,manel.hleli299@gmail.com,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-08
16457,18264,Karima Bouaziz,karima.bouaziz403@orange.tn,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-14
16458,18245,Mariam Essid,mariam.essid637@live.com,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-25
16459,18240,Kenza Feriani,kenza.feriani429@hotmail.com,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-06
16460,18422,Farouk Benhassan,farouk.benhassan384@laposte.net,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-21
16461,18231,Hichem Landolsi,hichem.landolsi378@live.com,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-05
16462,18235,Ghazi Ktari,ghazi.ktari318@laposte.net,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-13
16463,18417,Lamia Fatnassi,lamia.fatnassi15@yahoo.fr,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-23
16464,18409,Lassad Ferjani,lassad.ferjani443@topnet.tn,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-06-01
16465,18449,Sabrine Hmida,sabrine.hmida845@yahoo.fr,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-25
16466,18234,Hajer Khedher,hajer.khedher533@orange.tn,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-11
16467,18243,Hedi Fkih,hedi.fkih87@hotmail.com,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-10
16468,18033,Takwa Daoud,takwa.daoud138@hotmail.com,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-28
16469,18229,Latifa Meddeb,latifa.meddeb755@yahoo.fr,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-06
16470,18158,Khadija Fatnassi,khadija.fatnassi250@yahoo.fr,337,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-06-02,2025-05-24
16471,18413,Dorsaf Ezzine,dorsaf.ezzine787@yahoo.fr,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-13
16472,17833,Fatma Mahjoub,fatma.mahjoub485@hotmail.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-12
16473,17707,Lobna Gharbi,lobna.gharbi553@laposte.net,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-13
16474,17700,Rim Laabidi,rim.laabidi872@live.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-06-04
16475,17644,Nabil Hassen,nabil.hassen324@topnet.tn,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-19
16476,17594,Yasmine Chedly,yasmine.chedly440@hotmail.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-24
16477,17651,Sabrine Ben Salah,sabrine.ben.salah48@outlook.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-29
16478,17642,Hajer Chaabane,hajer.chaabane241@laposte.net,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-07
16479,17664,Emna Gabsi,emna.gabsi264@yahoo.fr,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-08
16480,17613,Bochra Jouini,bochra.jouini400@live.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-19
16481,17702,Omar Feriani,omar.feriani527@gmail.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-17
16482,17652,Samir Kammoun,samir.kammoun921@topnet.tn,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-06-03
16483,17653,Khaled Maaloul,khaled.maaloul293@gmail.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-06-04
16484,17628,Thouraya Jemli,thouraya.jemli347@gmail.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-23
16485,17601,Jamel Jemli,jamel.jemli985@laposte.net,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-06-02
16486,17695,Dorsaf Chedly,dorsaf.chedly222@laposte.net,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-06-05
16487,17614,Dalila Chaieb,dalila.chaieb658@hotmail.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-23
16488,17696,Emad Jelassi,emad.jelassi302@yahoo.fr,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-06-06
16489,17646,Amel Ben Ali,amel.ben.ali637@gmail.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-21
16490,17626,Walid Ben Ahmed,walid.ben.ahmed446@laposte.net,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-13
16491,17605,Mohamed Chaabane,mohamed.chaabane510@outlook.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-07
16492,17691,Kais Daoud,kais.daoud932@hotmail.com,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-29
16493,17643,Myriam Jouini,myriam.jouini544@yahoo.fr,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-22
16494,17668,Wided Chihaoui,wided.chihaoui349@laposte.net,338,"ITIL 4 Strategist: Direct, Plan and Improve",2025-06-06,2025-05-16
