ID,ID Utilisateur,Nom Utilisateur,Email Utilisateur,ID Formation,Titre Formation,Date Formation,Date Achat
25243,23129,Test Apprenant,testapprenant25@gmail.com,434,Formation Test - Développement Web Avancé,2025-03-27,2025-03-20
25244,23129,Test Apprenant,testapprenant25@gmail.com,435,Formation Test - Cybersécurité Fondamentale,2025-04-18,2025-04-04
25245,23129,Test Apprenant,testapprenant25@gmail.com,436,Formation Test - Développement Web Avancé,2025-05-23,2025-05-12
25246,23129,Test Apprenant,testapprenant25@gmail.com,437,Formation Test - Cybersécurité Fondamentale,2025-04-03,2025-03-20
25247,23485,Hatem Ben Salah,hatem.ben.salah748@topnet.tn,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-21
25248,24113,Nader Jouini,nader.jouini379@gmail.com,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-23
25249,23402,Kais Karray,kais.karray747@orange.tn,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-27
25250,23291,Ali Hajji,ali.hajji5@orange.tn,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-18
25251,23406,Kenza Nabli,kenza.nabli60@live.com,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-02-02
25252,23374,Fares Ben Ali,fares.ben.ali511@yahoo.fr,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-20
25253,23352,Farah Ben Ali,farah.ben.ali933@gmail.com,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-22
25254,23405,Samir Dhouib,samir.dhouib311@live.com,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-21
25255,23390,Sofiane Ezzine,sofiane.ezzine236@hotmail.com,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-28
25256,23331,Zied Bouhamed,zied.bouhamed684@orange.tn,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-27
25257,23385,Nabil Chihaoui,nabil.chihaoui436@outlook.com,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-15
25258,23435,Sabrine Ghorbel,sabrine.ghorbel961@gmail.com,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-27
25259,23334,Slim Nasri,slim.nasri141@outlook.com,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-10
25260,23465,Walid Horchani,walid.horchani529@laposte.net,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-11
25261,23454,Yassine Hamdi,yassine.hamdi734@gmail.com,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-02-01
25262,23409,Dali Mrad,dali.mrad583@hotmail.com,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-01-12
25263,23446,Karim Bouslama,karim.bouslama307@orange.tn,438,ITIL 4 Foundation - Gestion des Services IT,2025-02-07,2025-02-03
25264,23520,Najoua Dhouib,najoua.dhouib623@topnet.tn,439,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-03-08,2025-02-25
25265,23671,Myriam Louati,myriam.louati876@topnet.tn,439,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-03-08,2025-03-01
25266,23698,Besma Jouini,besma.jouini26@yahoo.fr,439,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-03-08,2025-02-26
25267,23470,Wafa Laabidi,wafa.laabidi301@yahoo.fr,439,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-03-08,2025-03-08
25268,23696,Ikram Ferchichi,ikram.ferchichi152@orange.tn,439,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-03-08,2025-02-12
25269,23347,Nader Jazi,nader.jazi883@outlook.com,439,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-03-08,2025-02-15
