ID,ID Utilisateur,Nom Utilisateur,Email Utilisateur,ID Formation,Titre Formation,Date Formation,Date Achat
12787,15051,Test Apprenant,testapprenant25@gmail.com,291,Formation Test - Développement Web Avancé,2025-04-03,2025-03-27
12788,15051,Test Apprenant,testapprenant25@gmail.com,292,Formation Test - Cybersécurité Fondamentale,2025-03-11,2025-03-06
12789,15051,Test Apprenant,testapprenant25@gmail.com,293,Formation Test - Développement Web Avancé,2025-05-15,2025-04-30
12790,15051,Test Apprenant,testapprenant25@gmail.com,294,Formation Test - Cybersécurité Fondamentale,2025-04-03,2025-03-28
12791,16057,Wafa Nabli,wafa.nabli747@live.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-09
12792,15592,Wafa Gharbi,wafa.gharbi256@gmail.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-01-29
12793,15617,Kais Ghorbel,kais.ghorbel562@laposte.net,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-27
12794,15646,Khaled Fkih,khaled.fkih711@yahoo.fr,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-04
12795,15577,Emna Chaabane,emna.chaabane360@gmail.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-19
12796,15579,Takwa Jemli,takwa.jemli714@gmail.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-08
12797,15643,Manel Ktari,manel.ktari217@hotmail.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-27
12798,15226,Emna Jemli,emna.jemli18@outlook.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-19
12799,15298,Wassim Chebbi,wassim.chebbi105@yahoo.fr,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-06
12800,15423,Moez Chaabane,moez.chaabane669@topnet.tn,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-17
12801,15385,Aymen Ferjani,aymen.ferjani698@live.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-22
12802,15640,Farah Neffati,farah.neffati636@orange.tn,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-09
12803,15607,Makram Ktari,makram.ktari445@topnet.tn,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-24
12804,15416,Intissar Guizani,intissar.guizani138@laposte.net,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-01-30
12805,16093,Dorsaf Ghali,dorsaf.ghali611@gmail.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-18
12806,15274,Farouk Mrad,farouk.mrad500@laposte.net,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-21
12807,15399,Hiba Feriani,hiba.feriani226@orange.tn,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-01
12808,15400,Nesrine Hachicha,nesrine.hachicha240@yahoo.fr,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-09
12809,15570,Hana Hassen,hana.hassen618@hotmail.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-26
12810,15395,Ines Hleli,ines.hleli18@outlook.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-08
12811,15562,Rami Karoui,rami.karoui201@yahoo.fr,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-02
12812,15233,Ridha Hamza,ridha.hamza694@gmail.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-13
12813,15411,Rim Ghanmi,rim.ghanmi62@yahoo.fr,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-13
12814,15575,Jihene Daoud,jihene.daoud223@topnet.tn,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-13
12815,15344,Bochra Hamza,bochra.hamza27@orange.tn,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-15
12816,15675,Fatma Jebali,fatma.jebali556@orange.tn,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-01
12817,15595,Zeineb Hajji,zeineb.hajji905@outlook.com,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-01
12818,15554,Lobna Jazi,lobna.jazi109@yahoo.fr,295,ITIL 4 Foundation - Gestion des Services IT,2025-02-28,2025-02-15
12819,15386,Yassine Bouhamed,yassine.bouhamed155@topnet.tn,296,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-05-30,2025-05-29
12820,15995,Cyrine Ferjani,cyrine.ferjani751@yahoo.fr,296,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-05-30,2025-05-17
12821,15489,Tarek Ouali,tarek.ouali167@yahoo.fr,296,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-05-30,2025-05-27
12822,15618,Dorra Gasmi,dorra.gasmi186@yahoo.fr,296,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-05-30,2025-05-23
12823,15405,Nabil Omrani,nabil.omrani229@laposte.net,296,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-05-30,2025-05-26
12824,15392,Salah Ben Youssef,salah.ben.youssef36@laposte.net,296,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-05-30,2025-05-04
